label,message,length
0,"['oh', 'ok', '..', 'wat', ""'s"", 'ur', 'email', '?']",8
0,"['have', 'heard', 'job', '?', 'i', ""'m"", 'going', 'wildlife', 'talk', 'tonight', 'u', 'want2come', '.', 'its', 'that2worzels', 'wizzle', 'whatever', '?', '!']",19
1,"['449050000301', 'you', '£2,000', 'price', '!', 'to', 'claim', ',', 'call', '09050000301', '.']",11
0,"['hey', 'r', 'ü', 'still', 'online', '?', 'i', ""'ve"", 'finished', 'formatting', '...']",11
0,"['i', ""'m"", 'also', 'came', 'room', '.']",6
0,"['nope', '.', 'i', 'forgot', '.', 'will', 'show', 'next', 'week']",9
0,"['i', 'would', 'i', ""'m"", 'still', 'cozy', '.', 'and', 'exhausted', 'last', 'night.nobody', 'went', 'school', 'work', '.', 'everything', 'closed', '.']",18
0,"['eh', 'den', 'sat', 'u', 'book', 'e', 'kb', 'liao', 'huh', '...']",10
0,"['no', '.', 'i', 'dont', 'want', 'hear', 'anything']",7
0,"['i', 'escape', 'theatre', '.', '.', 'going', 'watch', 'kavalan', 'minute']",9
0,"['thanx', '4', '2day', '!', 'u', 'r', 'goodmate', 'i', 'think', 'ur', 'rite', 'sary', '!', 'asusual', '!', '1', 'u', 'cheered', 'me', 'up', '!', 'love', 'u', 'franyxxxxx']",24
0,"['just', 'chill', 'another', '6hrs', '.', 'if', 'could', 'sleep', 'pain', 'surgical', 'emergency', 'see', 'unfolds', '.', 'okay']",15
0,"['coffee', 'cake', ',', 'guess', '...']",5
0,"['the', '2', 'oz', 'guy', 'kinda', 'flaky', 'one', 'friend', 'interested', 'picking', '$', '&', 'lt', ';', '#', '&', 'gt', ';', 'worth', 'tonight', 'possible']",21
0,"['wat', 'u', '?']",3
0,"['he', ""n't"", 'see', 'shadow', '.', 'we', 'get', 'early', 'spring', 'yay']",10
0,"['nice', 'talking', '!', 'please', 'dont', 'forget', 'pix', ':', ')', 'want', 'see', '...']",12
1,"['urgent', '!', 'we', 'trying', 'contact', 'u.', 'todays', 'draw', 'show', '£800', 'prize', 'guaranteed', '.', 'call', '09050001295', 'land', 'line', '.', 'claim', 'a21', '.', 'valid', '12hrs']",23
0,"['i', '‘', 'parked', 'next', 'mini', '!', '!', '!', '!', 'when', 'coming', 'today', 'think', '?']",14
0,"['ok', '...', 'let', 'u', 'noe', 'leave', 'house', '.']",8
0,"['hey', 'going', 'lo', 'lesson', 'gym', '?']",6
0,"['probably', 'money', 'worry', '.', 'things', 'coming', 'due', 'several', 'outstanding', 'invoice', 'work', 'two', 'three', 'month', 'ago', '.']",16
0,"['nah', ',', 'wednesday', '.', 'when', 'i', 'bring', 'mini', 'cheetos', 'bag', '?']",11
0,"['yes', 'obviously', ',', 'eggs-pert', 'potato', 'head…', 'speak', 'soon', '!']",9
0,"['my', 'love', '...', 'i', 'hope', 'anything', 'drastic', '.', 'do', ""n't"", 'dare', 'sell', 'pc', 'phone', '...']",15
0,"['fffff', '.', 'can', 'text', 'kadeem', 'far', 'gone']",7
0,"['hey', 'gorgeous', 'man', '.', 'my', 'work', 'mobile', 'number', '.', 'have', 'good', 'one', 'babe', '.', 'squishy', 'mwahs', '.']",17
1,"['ur', 'cash-balance', 'currently', '500', 'pound', '-', 'maximize', 'ur', 'cash-in', 'send', 'go', '86688', '150p/msg', '.', 'cc', '08718720201', 'hg/suite342/2lands', 'row/w1j6hl']",18
0,"['how', 'stupid', 'say', 'challenge', 'god.you', 'dont', 'think', 'write', 'instead', 'respond', 'immed', '.']",12
0,"['i', 'cant', 'pick', 'phone', 'right', '.', 'pls', 'send', 'message']",9
0,"['lol', 'yes', '.', 'but', 'add', 'spice', 'day', '.']",8
0,"['lets', 'use', 'next', 'week', ',', 'princess', ':', ')']",8
0,"['lol', '...', 'i', 'knew', '....', 'i', 'saw', 'dollar', 'store']",9
0,"['u', 'say', 'leh', '...', 'of', 'course', 'nothing', 'happen', 'lar', '.', 'not', 'say', 'v', 'romantic', 'jus', 'bit', 'lor', '.', 'i', 'thk', 'e', 'nite', 'scenery', 'nice', 'leh', '.']",26
0,"['that', 'wondar', 'full', 'flim', '.']",5
0,"['you', 'still', 'around', '?', 'looking', 'pick', 'later']",7
0,"['oh', ':', ')', 'usual', 'vijay', 'film', 'different', '?']",8
0,"['i', 'sure', 'night', 'menu', '.', '.', '.', 'i', 'know', 'noon', 'menu']",11
0,"['meanwhile', 'shit', 'suite', ':', 'xavier', 'decided', 'give', 'u', '&', 'lt', ';', '#', '&', 'gt', ';', 'second', 'warning', 'samantha', 'coming', 'playing', 'jay', ""'s"", 'guitar', 'impress', 'shit', '.', 'also', 'i', ""n't"", 'think', 'doug', 'realizes', 'i', ""n't"", 'live', 'anymore']",36
0,"['hey', 'mr', 'whats', 'name', 'bill', 'brison', 'book', 'one', 'language', 'word']",10
0,"['please', 'sen', ':', ')', 'kind', 'advice', ':', '-', ')', 'please', 'come', 'try', ':', '-', ')']",15
0,"['ok', '...', 'u', 'enjoy', 'ur', 'show', '...']",7
1,"['you', 'winner', 'u', 'specially', 'selected', '2', 'receive', '£1000', '4', '*', 'holiday', '(', 'flight', 'inc', ')', 'speak', 'live', 'operator', '2', 'claim', '0871277810910p/min', '(', '18+', ')']",24
0,"['allo', '!', 'we', 'braved', 'bus', 'taken', 'train', 'triumphed', '.', 'i', 'mean', '‘', 'b', '‘', 'ham', '.', 'have', 'jolly', 'good', 'rest', 'week']",21
0,"['u', 'dun', 'say', 'early', 'hor', '...', 'u', 'c', 'already', 'say', '...']",11
0,"['have', ""n't"", 'heard', 'anything', ""'s"", 'answering', 'text', 'i', ""'m"", 'guessing', 'flaked', '.', 'that', 'said', 'jb', 'fantastic']",16
0,"['they', ""n't"", 'put', 'stuff', 'road', 'keep', 'getting', 'slippery', '?']",9
1,"['freemsg', 'hey', 'darling', ""'s"", '3', 'week', ""'s"", 'word', 'back', '!', 'i', ""'d"", 'like', 'fun', 'still', '?', 'tb', 'ok', '!', 'xxx', 'std', 'chgs', 'send', ',', '£1.50', 'rcv']",26
0,"['hey', 'gave', 'photo', 'registered', 'driving', 'ah', '?', 'tmr', 'wan', 'na', 'meet', 'yck', '?']",13
0,"['that', '‘', 'thing', 'ape', ',', 'u', 'fight', 'death', 'keep', 'something', ',', 'minute', 'u', 'let', 'go', ',', 'thats', '!']",18
0,"['aight', 'well', 'keep', 'informed']",4
0,"['ok.', 'not', 'sure', 'time', 'tho', 'sure', 'get', 'library', 'class', '.', 'will', 'try', '.', 'see', 'point', '!', 'have', 'good', 'eve', '.']",20
1,"['join', 'uk', ""'s"", 'horniest', 'dogging', 'service', 'u', 'sex', '2nite', '!', '.', 'just', 'sign', 'follow', 'instruction', '.', 'txt', 'entry', '69888', '!', 'nyt.ec2a.3lp.msg', '@', '150p']",23
0,"['pleassssssseeeeee', 'tel', 'me', 'v', 'avent', 'done', 'sportsx']",7
0,"['yun', 'buying', '...', 'but', 'school', 'got', 'offer', '2000', 'plus', '...']",10
0,"['house-maid', 'murderer', ',', 'coz', 'man', 'murdered', '&', 'lt', ';', '#', '&', 'gt', ';', 'th', 'january', '..', 'as', 'public', 'holiday', 'govt.instituitions', 'closed', ',', 'including', 'post', 'office', '..', 'understand', '?']",28
0,"['4', 'taco', '+', '1', 'raja', 'burrito', ',', 'right', '?']",9
0,"['well', 'told', 'others', ""'d"", 'marry', '...']",6
0,"['well', ',', 'i', 'give', 'co', 'said', '‘', 'one', 'nighters', '.', 'i', 'persevered', 'found', 'one', 'cheap', 'apologise', 'advance', '.', 'it', 'somewhere', 'sleep', 'isnt', '?']",23
1,"['as', 'valued', 'customer', ',', 'i', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'no', '.', 'awarded', '£1500', 'bonus', 'prize', ',', 'call', '09066368470']",20
0,"['yeah', 'i', ',', 'i', ""'ll"", 'leave', 'maybe', '7ish', '?']",9
0,"['god', 'picked', 'flower', 'dippeditinadew', ',', 'lovingly', 'touched', 'itwhichturnedinto', 'u', ',', 'gifted', 'tomeandsaid', ',', 'this', 'friend', 'is', '4u']",17
0,"['i', ""n't"", 'want', 'leave', '.', 'but', ""'m"", 'barely', 'stay', 'sane', '.', 'fighting', 'constantly', ""n't"", 'helping', '.']",16
0,"['sorry', 'dude', '.', 'dont', 'know', 'forgot', '.', 'even', 'dan', 'reminded', '.', 'sorry', '.', 'hope', 'guy', 'fun', '.']",17
0,"['nah', ',', 'i', ""'m"", 'perpetual', 'dd']",6
1,"['*', 'free', '*', 'polyphonic', 'ringtone', 'text', 'super', '87131', 'get', 'free', 'poly', 'tone', 'week', '!', '16', 'sn', 'pobox202', 'nr31', '7zs', 'subscription', '450pw']",21
0,"['u', 'r', 'much', 'close', 'heart', '.', 'if', 'u', 'go', 'away', 'shattered', '.', 'plz', 'stay', '.']",15
0,"['sitting', 'ard', 'nothing', 'lor', '.', 'u', 'leh', 'busy', 'w', 'work', '?']",11
0,"['excellent', '!', 'wish', 'together', 'right', '!']",6
0,"['i', 'uploaded', 'mine', 'facebook']",4
0,"['hi', '.', 'i', ""'m"", 'sorry', 'missed', 'call', '.', 'can', 'pls', 'call', 'back', '.']",13
0,"['thats', 'cool', '.', 'where', 'cum', '?', 'on', '?', ':', ')']",10
0,"['staff', 'placement', 'training', 'amrita', 'college', '.']",6
0,"['nt', 'yet', 'chikku', '..', 'simple', 'habba', '..', 'hw', 'abt', 'u', '?']",11
0,"['i', 'sent', 'price', 'mean', '&', 'lt', ';', '#', '&', 'gt', ';', 'g', ',']",13
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['sry', 'ca', ""n't"", 'talk', 'phone', ',', 'parent']",7
0,"['im', 'fine', 'babes', 'aint', 'been', 'up', '2', 'much', 'tho', '!', 'saw', 'scary', 'movie', 'yest', 'its', 'quite', 'funny', '!', 'want', '2mrw', 'afternoon', '?', 'at', 'town', 'or', 'mall', 'or', 'sumthin', '?', 'xx']",30
0,"['k', ',', 'addie', '&', 'amp', ';', 'i', 'art', 'i', ""'ll"", 'get', 'home']",12
0,"['in', 'end', 'might', 'still', 'vomit', 'okay', '.', 'not', 'everything', 'come', '.']",11
1,"['important', 'information', '4', 'orange', 'user', '0796xxxxxx', '.', 'today', 'is', 'ur', 'lucky', 'day', '!', '2', 'find', 'out', 'why', 'log', 'onto', 'http', ':', '//www.urawinner.com', 'there', ""'s"", 'a', 'fantastic', 'prizeawaiting', 'you', '!']",29
0,"['sad', 'story', 'man', '-', 'last', 'week', ""b'day"", '.', 'my', 'wife', ""did'nt"", 'wish', '.', 'my', 'parents', 'forgot', 'n', 'kids', '.', 'i', 'went', 'work', '.', 'even', 'colleagues', 'wish', '.', 'as', 'i', 'entered', 'cabin', 'pa', 'said', ',', '``', 'happy', ""b'day"", 'boss', '!', '!', ""''"", '.', 'i', 'felt', 'special', '.', 'she', 'askd', '4', 'lunch', '.', 'after', 'lunch', 'invited', 'apartment', '.', 'we', 'went', '.', 'she', 'said', ',', ""''"", 'u', 'mind', 'i', 'go', 'bedroom', 'minute', '?', '``', ""''"", 'ok', ""''"", ',', 'i', 'sed', 'sexy', 'mood', '.', 'she', 'came', '5', 'minuts', 'latr', 'wid', 'cake', '...', 'n', 'my', 'wife', ',', 'my', 'parents', ',', 'my', 'kidz', ',', 'my', 'friends', 'n', 'my', 'colleagues', '.', 'all', 'screaming', '..', 'surprise', '!', '!', 'i', 'waiting', 'sofa', '..', '...', '.....', ""'"", 'naked', '...', '!']",120
0,"['ok', '.', '.', 'bus', '.', '.', 'if', 'come', 'soon', 'come', 'otherwise', 'tomorrow']",12
0,"['how', 'many', 'time', 'told', 'stage', 'use', 'laugh', '.', 'you', 'listen', 'aha', '.']",12
0,"['dear', 'going', 'rubber', 'place']",4
0,"['today', '``', 'song', 'dedicated', 'day', '..', ""''"", 'which', 'song', 'u', 'dedicate', '?', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply', '...']",19
0,"['ok', 'pa', '.', 'nothing', 'problem', ':', '-', ')']",8
0,"['hey', 'around', '?', 'i', ""'ve"", 'got', 'enough', 'half', '+', 'ten', 'i', 'owe']",12
0,"['huh', 'cant', 'go', '2', 'ur', 'house', 'empty', 'handed', 'right', '?']",10
0,"['got', 'hella', 'gas', 'money', ',', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit', '?']",14
0,"['ü', 'predict', 'wat', 'time', 'ü', ""'ll"", 'finish', 'buying', '?']",9
0,"['tell', 'her', 'i', 'said', 'eat', 'shit', '.']",7
0,"['delhi', 'chennai', 'still', 'silent', '.']",5
1,"['you', 'wo', ""n't"", 'believe', ""'s"", 'true', '.', 'it', ""'s"", 'incredible', 'txts', '!', 'reply', 'g', 'learn', 'truly', 'amazing', 'thing', 'blow', 'mind', '.', 'from', 'o2fwd', '18p/txt']",24
0,"['can', 'talk', '..']",3
0,"['yar', 'lor', 'actually', 'quite', 'fast', '...', 'cos', 'da', 'ge', 'slow', 'wat', '...', 'haha', '...']",14
0,"['no', 'plan', 'yet', '.', 'what', '?']",6
0,"['in', 'da', 'car', 'park']",4
0,"['....', 'photoshop', 'make', 'computer', 'shut', '.']",6
0,"['oh', 'great', '.', 'i.ll', 'disturb', 'talk', '.']",7
0,"['jade', 'its', 'paul', '.', 'y', 'didn\x92t', 'u', 'txt', 'me', '?', 'do', 'u', 'remember', 'me', 'from', 'barmed', '?', 'i', 'want', '2', 'talk', '2', 'u', '!', 'txt', 'me']",26
0,"['tell', 'friend', 'plan', 'valentines', 'day', '@', '&', 'lt', ';', 'url', '&', 'gt', ';']",13
0,"['when', 'people', 'see', 'msg', ',', 'they', 'think', 'iam', 'addicted', 'msging', '...', 'they', 'wrong', ',', 'bcoz', 'they', ""don\\'t"", 'know', 'iam', 'addicted', 'sweet', 'friends', '..', '!', '!', 'bslvyl']",26
0,"['i.ll', 'post', 'l8r', '.', 'in', 'class']",6
0,"['this', 'is', 'a', 'long', 'fuckin', 'showr']",6
0,"['busy', '.', 'trying', 'finish', 'new', 'year', '.', 'i', 'looking', 'forward', 'finally', 'meeting', '...']",13
0,"['not', 'worry', '.', 'i', ""'m"", 'sure', ""'ll"", 'get', '.']",9
0,"['beautiful', 'truth', 'gravity', '..', 'read', 'carefully', ':', '``', 'our', 'heart', 'feel', 'light', 'someone', '..', 'but', 'feel', 'heavy', 'someone', 'leaf', '..', ""''"", 'good', 'night']",23
0,"['doc', 'prescribed', 'morphine', 'cause', 'pain', 'med', ""n't"", 'enough', '.', 'waiting', 'mom', 'bring', '.', 'that', 'med', 'kick', 'fast', 'i', ""'m"", 'gon', 'na', 'try', 'later']",23
0,"['hiya', 'hows', 'going', 'sunny', 'africa', '?', 'hope', 'u', 'r', 'avin', 'good', 'time', '.', 'give', 'big', 'old', 'silver', 'back', 'big', 'kiss', '.']",21
1,"['urgent', '!', ':', 'your', 'mobile', 'no', '.', 'awarded', '£2,000', 'bonus', 'caller', 'prize', '02/09/03', '!', 'this', '2nd', 'attempt', 'contact', 'you', '!', 'call', '0871-872-9755', 'box95qu']",23
0,"['do', 'know', 'mallika', 'sherawat', 'yesterday', '?', 'find', '@', '&', 'lt', ';', 'url', '&', 'gt', ';']",15
0,"['when', 'ü', 'login', 'dat', 'time', '...', 'dad', 'fetching', 'ü', 'home', '?']",11
0,"['shit', 'really', 'shocking', 'scary', ',', 'cant', 'imagine', 'second', '.', 'def', 'night', '.', 'do', 'u', 'think', 'somewhere', 'could', 'crash', 'night', ',', 'save', 'taxi', '?']",23
0,"['picking', 'various', 'point']",3
0,"['wot', 'u', '2', 'u', 'weirdo', '?']",6
0,"['aiyo', '...', 'her', 'lesson', 'early', '...', 'i', ""'m"", 'still', 'sleepin', ',', 'haha', '...', 'okie', ',', 'u', 'go', 'home', 'liao', 'den', 'confirm', 'w', 'lor', '...']",24
0,"['y', 'late', 'need', 'go', 'n', 'get', 'da', 'laptop', '...']",9
0,"['2mro', 'coming', 'gym', 'machan', '.', 'goodnight', '.']",7
0,"['sorry', ',', 'left', 'phone', 'upstairs', '.', 'ok', ',', 'might', 'hectic', 'would', 'bird', 'one', 'fell', 'swoop', '.', 'it', ""'s"", 'date', '.']",20
0,"['infact', 'happy', 'new', 'year', '.', 'how', 'seeing']",7
0,"['twenty', 'past', 'five', 'said', 'train', 'durham', 'already', 'coz', 'reserved', 'seat']",10
0,"['wylie', 'update', ':', 'weed', 'dealer', 'carlos', 'went', 'freedom', 'class', 'lunsford']",10
0,"['hi', ',', 'wkend', 'ok', 'journey', 'terrible', '.', 'wk', 'good', 'huge', 'back', 'log', 'marking']",13
1,"['splashmobile', ':', 'choose', '1000', 'gr8', 'tone', 'wk', '!', 'this', 'subscrition', 'service', 'weekly', 'tone', 'costing', '300p', '.', 'u', 'one', 'credit', '-', 'kick', 'back', 'enjoy']",23
0,"['hi', 'darlin', 'im', 'missin', 'u', 'hope', 'you', 'are', 'having', 'a', 'good', 'time', '.', 'when', 'are', 'u', 'back', 'and', 'what', 'time', 'if', 'u', 'can', 'give', 'me', 'a', 'call', 'at', 'home', '.', 'jess', 'xx']",32
0,"['give', 'one', 'miss', 'number', 'please']",5
0,"['even', 'cant', 'close', 'eye', 'vava', 'playing', 'umma', ':', '-d']",9
0,"['i', 'need', 'detail', 'online', 'job', '.']",6
0,"['uncle', 'abbey', '!', 'happy', 'new', 'year', '.', 'abiola']",8
0,"['thanks', 'da', 'thangam', ',', 'feel', 'happy', 'dear', '.', 'i', 'also', 'miss', 'da', '.']",13
0,"['were', 'gon', 'na', 'go', 'get', 'taco']",6
0,"['ü', 'mean', ""'s"", 'confirmed', '...', 'i', 'tot', 'juz', 'say', 'oni', '...', 'ok', '...']",13
1,"['spook', 'mob', 'halloween', 'collection', 'logo', '&', 'pic', 'message', 'plus', 'free', 'eerie', 'tone', ',', 'txt', 'card', 'spook', '8007', 'zed', '08701417012150p', 'per', 'logo/pic']",21
0,"['don', 'da', ':', ')', 'whats', 'plan', '?']",7
0,"['small', 'problem', 'auction', ':', ')', 'punj', 'asking', 'tiwary']",8
1,"['want', 'new', 'video', 'phone', '?', '750', 'anytime', 'network', 'min', '?', 'half', 'price', 'line', 'rental', 'free', 'text', '3', 'month', '?', 'reply', 'call', '08000930705', 'free', 'delivery']",24
0,"['2', 'laptop', '...', 'i', 'noe', 'infra', 'slow', 'lar', '...', 'i', 'wan', 'fast', 'one']",13
0,"['ho', 'ho', '-', 'big', 'belly', 'laugh', '!', 'see', 'ya', 'tomo']",10
0,"['dear', 'got', 'bus', 'directly', 'calicut']",5
0,"['en', 'chikku', 'nange', 'bakra', 'msg', 'kalstiya', '..', 'tea/coffee', '?']",9
0,"['how', 'long', 'get', 'reply', ',', 'defer', 'admission', 'til', 'next', 'semester']",10
1,"['dear', '0776xxxxxxx', 'u', ""'ve"", 'invited', 'xchat', '.', 'this', 'final', 'attempt', 'contact', 'u', '!', 'txt', 'chat', '86688', '150p/msgrcvdhg/suite342/2lands/row/w1j6hl', 'ldn', '18yrs']",19
1,"['44', '7732584351', ',', 'do', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '?', 'with', '300', 'free', 'minute', 'mobile', '+', '100', 'free', 'text', '+', 'free', 'camcorder', 'reply', 'call', '08000930705', '.']",28
0,"['all', 'done', '?', 'all', 'handed', '?', 'celebrations', 'full', 'swing', 'yet', '?']",11
0,"['as', 'missionary', 'hook', ',', 'doggy', 'hook', ',', 'standing', '...', '|']",10
0,"['make', '3', '!', '4', 'fuck', 'sake', '?', '!', 'x']",9
0,"['i', ""'m"", 'home', '.', 'ard', 'wat', 'time', 'u', 'reach', '?']",10
0,"['thursday', 'night', '?', 'yeah', ',', 'sure', 'thing', ',', ""'ll"", 'work']",10
0,"['babes', 'i', 'think', 'i', 'got', 'ur', 'brolly', 'i', 'left', 'english', 'wil', 'bring', '2mrw', '4', 'u', 'luv', 'franxx']",17
0,"['call', 'you/carlos', 'is/are', ',', 'phone', ""'s"", 'vibrate', 'acting', 'i', 'might', 'hear', 'text']",12
0,"['there', ""'re"", 'people', 'mu', ',', 'i', ""'m"", 'table', 'lambda']",9
1,"['please', 'call', 'customer', 'service', 'representative', 'freephone', '0808', '145', '4742', '9am-11pm', 'won', 'guaranteed', '£1000', 'cash', '£5000', 'prize', '!']",17
0,"['just', 'normal', ':', ')']",4
0,"['just', 'got', '&', 'lt', ';', '#', '&', 'gt', ';']",9
0,"['this', 'number', 'vivek', '..']",4
0,"['hurt', '...', 'tease', '...', 'make', 'cry', '...', 'but', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'stupid', 'i', 'miss', 'u', '..', 'have', 'a', 'nice', 'day', 'bslvyl']",27
0,"['my', 'friend', 'got', 'say', ""'s"", 'upping', 'order', 'gram', '(', ""'s"", 'got', '$', '&', 'lt', ';', '#', '&', 'gt', ';', ')', ',', 'get', '?']",23
0,"['i', 'told', 'coming', 'wednesday', '.']",5
0,"['also', 'sir', ',', 'sent', 'email', 'log', 'usc', 'payment', 'portal', '.', 'i.ll', 'send', 'another', 'message', 'explain', 'thing', 'back', 'home', '.', 'have', 'great', 'weekend', '.']",23
0,"['they', 'said', 'ü', 'dun', 'haf', 'passport', 'smth', 'like', 'dat', '..', 'or', 'ü', 'juz', 'send', 'email', 'account', '..']",17
0,"['thanx', '4', 'sending', 'home', '...']",5
0,"['heart', 'empty', 'without', 'love', '..', 'mind', 'empty', 'without', 'wisdom', '..', 'eyes', 'r', 'empty', 'without', 'dream', '&', 'amp', ';', 'life', 'empty', 'without', 'frnds', '..', 'so', 'alwys', 'be', 'in', 'touch', '.', 'good', 'night', '&', 'amp', ';', 'sweet', 'dream']",36
0,"['he', '.', 'you', 'call', 'meet']",5
0,"['and', 'popping', '&', 'lt', ';', '#', '&', 'gt', ';', 'ibuprofen', 'help', '.']",12
0,"['tessy', '..', 'pls', 'favor', '.', 'pls', 'convey', 'birthday', 'wish', 'nimya', '..', 'pls', 'dnt', 'forget', '.', 'today', 'birthday', 'shijas']",18
0,"['havent', 'still', 'waitin', 'usual', '...', 'ü', 'come', 'back', 'sch', 'oredi', '?']",11
0,"['k', 'k', 'pa', 'had', 'lunch', 'aha', '.']",7
0,"['nokia', 'phone', 'lovly', '..']",4
0,"['are', 'plan', 'family', 'set', 'stone', '?']",6
0,"['its', 'valentine', 'game', '.', '.', '.', 'send', 'dis', 'msg', 'ur', 'friend', '.', '.', 'if', '5', 'answer', 'r', 'someone', 'really', 'love', 'u.', '.', 'ques-', 'colour', 'suit', 'best', '?']",27
0,"['aight', 'rush', ',', 'i', ""'ll"", 'ask', 'jay']",7
0,"['princess', ',', 'kitty', 'shaved', 'natural', '?']",6
0,"['hiya', '.', 'how', 'last', 'night', '?', 'i', ""'ve"", 'naughty', 'bought', 'clothes', 'little', '...', 'ready', 'shopping', 'tho', '!', 'what', 'kind', 'time', 'wan', 'na', 'meet', '?']",24
0,"['k.', ':', ')', 'evening', 'da', ':', ')', 'urgent', ':', ')']",10
0,"['good', 'afternoon', 'loverboy', '!', 'how', 'go', 'day', '?', 'any', 'luck', 'come', 'way', '?', 'i', 'think', ',', 'sweetie', 'send', 'love', 'across', 'sea', 'make', 'smile', 'happy']",24
0,"['my', 'exam', 'february', '4', '.', 'wish', 'great', 'day', '.']",9
0,"['miles', 'smile', 'r', 'made', 'frm', 'letter', 'u', 'know', 'difference', '..', '?', 'smile', 'ur', 'face', 'keep', 'happy', 'even', 'though', 'i', 'mile', 'away', 'u', '..', ':', '-', ')', 'keep', 'smiling', '..', 'good', 'nyt']",31
0,"['waaaat', '?', '?', 'lololo', 'ok', 'next', 'time', '!']",8
0,"['hiya', ',', 'probably', 'coming', 'home', '*', 'weekend', 'next']",8
0,"['in', 'xam', 'hall', 'boy', 'asked', 'girl', 'tell', 'starting', 'term', 'dis', 'answer', 'i', 'den', 'manage', 'after', 'lot', 'hesitation', 'n', 'lookin', 'around', 'silently', 'said', 'the', '!', 'intha', 'ponnungale', 'ipaditan', ';', ')']",29
1,"['customer', 'service', 'announcement', '.', 'we', 'recently', 'tried', 'make', 'delivery', 'unable', ',', 'please', 'call', '07099833605', 're-schedule', '.', 'ref:9280114']",17
